#1.000E-03 = radius(micron) D16 graphite with eff. medium theory (MG EMT)
#w(micron)   Q_ext     Q_abs     Q_sca    g=<cos>   <cos^2>
3.5318E+03 1.641E-08 1.641E-08 2.671E-23  0.00E+00 4.000E-01
3.5156E+03 1.656E-08 1.656E-08 2.720E-23  0.00E+00 4.000E-01
3.4995E+03 1.671E-08 1.671E-08 2.771E-23  0.00E+00 4.000E-01
3.4834E+03 1.687E-08 1.687E-08 2.823E-23  0.00E+00 4.000E-01
3.4674E+03 1.702E-08 1.702E-08 2.875E-23  0.00E+00 4.000E-01
3.4514E+03 1.718E-08 1.718E-08 2.928E-23  0.00E+00 4.000E-01
3.4356E+03 1.734E-08 1.734E-08 2.983E-23  0.00E+00 4.000E-01
3.4198E+03 1.750E-08 1.750E-08 3.038E-23  0.00E+00 4.000E-01
3.4041E+03 1.766E-08 1.766E-08 3.095E-23  0.00E+00 4.000E-01
3.3884E+03 1.782E-08 1.782E-08 3.152E-23  0.00E+00 4.000E-01
3.3729E+03 1.799E-08 1.799E-08 3.211E-23  0.00E+00 4.000E-01
3.3574E+03 1.815E-08 1.815E-08 3.271E-23  0.00E+00 4.000E-01
3.3420E+03 1.832E-08 1.832E-08 3.331E-23  0.00E+00 4.000E-01
3.3266E+03 1.849E-08 1.849E-08 3.393E-23  0.00E+00 4.000E-01
3.3113E+03 1.866E-08 1.866E-08 3.457E-23  0.00E+00 4.000E-01
3.2961E+03 1.884E-08 1.884E-08 3.521E-23  0.00E+00 4.000E-01
3.2810E+03 1.901E-08 1.901E-08 3.586E-23  0.00E+00 4.000E-01
3.2659E+03 1.919E-08 1.919E-08 3.653E-23  0.00E+00 4.000E-01
3.2509E+03 1.936E-08 1.936E-08 3.721E-23  0.00E+00 4.000E-01
3.2359E+03 1.954E-08 1.954E-08 3.790E-23  0.00E+00 4.000E-01
3.2211E+03 1.972E-08 1.972E-08 3.860E-23  0.00E+00 4.000E-01
3.2063E+03 1.990E-08 1.990E-08 3.932E-23  0.00E+00 4.000E-01
3.1915E+03 2.009E-08 2.009E-08 4.005E-23  0.00E+00 4.000E-01
3.1769E+03 2.027E-08 2.027E-08 4.080E-23  0.00E+00 4.000E-01
3.1623E+03 2.046E-08 2.046E-08 4.156E-23  0.00E+00 4.000E-01
3.1477E+03 2.065E-08 2.065E-08 4.233E-23  0.00E+00 4.000E-01
3.1333E+03 2.084E-08 2.084E-08 4.312E-23  0.00E+00 4.000E-01
3.1189E+03 2.103E-08 2.103E-08 4.392E-23  0.00E+00 4.000E-01
3.1046E+03 2.123E-08 2.123E-08 4.473E-23  0.00E+00 4.000E-01
3.0903E+03 2.143E-08 2.143E-08 4.556E-23  0.00E+00 4.000E-01
3.0761E+03 2.162E-08 2.162E-08 4.641E-23  0.00E+00 4.000E-01
3.0620E+03 2.182E-08 2.182E-08 4.727E-23  0.00E+00 4.000E-01
3.0479E+03 2.203E-08 2.203E-08 4.815E-23  0.00E+00 4.000E-01
3.0339E+03 2.223E-08 2.223E-08 4.905E-23  0.00E+00 4.000E-01
3.0200E+03 2.243E-08 2.243E-08 4.996E-23  0.00E+00 4.000E-01
3.0061E+03 2.264E-08 2.264E-08 5.089E-23  0.00E+00 4.000E-01
2.9923E+03 2.285E-08 2.285E-08 5.184E-23  0.00E+00 4.000E-01
2.9785E+03 2.306E-08 2.306E-08 5.280E-23  0.00E+00 4.000E-01
2.9648E+03 2.328E-08 2.328E-08 5.378E-23  0.00E+00 4.000E-01
2.9512E+03 2.349E-08 2.349E-08 5.478E-23  0.00E+00 4.000E-01
2.9376E+03 2.371E-08 2.371E-08 5.580E-23  0.00E+00 4.000E-01
2.9242E+03 2.393E-08 2.393E-08 5.684E-23  0.00E+00 4.000E-01
2.9107E+03 2.415E-08 2.415E-08 5.789E-23  0.00E+00 4.000E-01
2.8973E+03 2.437E-08 2.437E-08 5.897E-23  0.00E+00 4.000E-01
2.8840E+03 2.460E-08 2.460E-08 6.007E-23  0.00E+00 4.000E-01
2.8708E+03 2.482E-08 2.482E-08 6.118E-23  0.00E+00 4.000E-01
2.8576E+03 2.505E-08 2.505E-08 6.232E-23  0.00E+00 4.000E-01
2.8445E+03 2.529E-08 2.529E-08 6.348E-23  0.00E+00 4.000E-01
2.8314E+03 2.552E-08 2.552E-08 6.466E-23  0.00E+00 4.000E-01
2.8184E+03 2.576E-08 2.576E-08 6.586E-23  0.00E+00 4.000E-01
2.8054E+03 2.599E-08 2.599E-08 6.708E-23  0.00E+00 4.000E-01
2.7925E+03 2.623E-08 2.623E-08 6.833E-23  0.00E+00 4.000E-01
2.7797E+03 2.648E-08 2.648E-08 6.960E-23  0.00E+00 4.000E-01
2.7669E+03 2.672E-08 2.672E-08 7.090E-23  0.00E+00 4.000E-01
2.7542E+03 2.697E-08 2.697E-08 7.221E-23  0.00E+00 4.000E-01
2.7416E+03 2.722E-08 2.722E-08 7.356E-23  0.00E+00 4.000E-01
2.7290E+03 2.747E-08 2.747E-08 7.492E-23  0.00E+00 4.000E-01
2.7164E+03 2.772E-08 2.772E-08 7.632E-23  0.00E+00 4.000E-01
2.7040E+03 2.798E-08 2.798E-08 7.773E-23  0.00E+00 4.000E-01
2.6915E+03 2.824E-08 2.824E-08 7.918E-23  0.00E+00 4.000E-01
2.6792E+03 2.850E-08 2.850E-08 8.065E-23  0.00E+00 4.000E-01
2.6669E+03 2.876E-08 2.876E-08 8.215E-23  0.00E+00 4.000E-01
2.6546E+03 2.903E-08 2.903E-08 8.368E-23  0.00E+00 4.000E-01
2.6424E+03 2.930E-08 2.930E-08 8.523E-23  0.00E+00 4.000E-01
2.6303E+03 2.957E-08 2.957E-08 8.682E-23  0.00E+00 4.000E-01
2.6182E+03 2.984E-08 2.984E-08 8.843E-23  0.00E+00 4.000E-01
2.6062E+03 3.012E-08 3.012E-08 9.008E-23  0.00E+00 4.000E-01
2.5942E+03 3.039E-08 3.039E-08 9.175E-23  0.00E+00 4.000E-01
2.5823E+03 3.068E-08 3.068E-08 9.346E-23  0.00E+00 4.000E-01
2.5704E+03 3.096E-08 3.096E-08 9.519E-23  0.00E+00 4.000E-01
2.5586E+03 3.125E-08 3.125E-08 9.696E-23  0.00E+00 4.000E-01
2.5468E+03 3.153E-08 3.153E-08 9.876E-23  0.00E+00 4.000E-01
2.5351E+03 3.183E-08 3.183E-08 1.006E-22  0.00E+00 4.000E-01
2.5235E+03 3.212E-08 3.212E-08 1.025E-22  0.00E+00 4.000E-01
2.5119E+03 3.242E-08 3.242E-08 1.044E-22  0.00E+00 4.000E-01
2.5003E+03 3.272E-08 3.272E-08 1.063E-22  0.00E+00 4.000E-01
2.4889E+03 3.302E-08 3.302E-08 1.083E-22  0.00E+00 4.000E-01
2.4774E+03 3.332E-08 3.332E-08 1.103E-22  0.00E+00 4.000E-01
2.4660E+03 3.363E-08 3.363E-08 1.124E-22  0.00E+00 4.000E-01
2.4547E+03 3.394E-08 3.394E-08 1.144E-22  0.00E+00 4.000E-01
2.4434E+03 3.426E-08 3.426E-08 1.166E-22  0.00E+00 4.000E-01
2.4322E+03 3.457E-08 3.457E-08 1.187E-22  0.00E+00 4.000E-01
2.4210E+03 3.489E-08 3.489E-08 1.209E-22  0.00E+00 4.000E-01
2.4099E+03 3.521E-08 3.521E-08 1.232E-22  0.00E+00 4.000E-01
